Hour,Wind Speed
7,3.9380512237548833
8,4.156277656555177
9,4.216533184051514
10,4.1051926612853995
11,3.953418254852295
12,3.77472734451294
13,3.7607967853546143
14,3.817365884780884
15,3.600029468536377
16,3.373765707015991
17,3.449545860290528
18,3.606473207473755
19,3.748939514160156
20,3.938429832458496
21,4.0973477363586435
22,4.194956302642821
23,4.266350269317627
0,4.37631893157959
1,4.519437313079834
2,4.5123324394226065
3,4.39599084854126
4,4.2152013778686515
5,4.0892372131347665
6,3.977572202682495
7,3.994271039962769
8,4.215129852294922
9,4.302201271057129
10,4.269029617309569
11,4.305346488952637
12,4.297739505767821
13,4.2932395935058585
14,4.2117252349853525
15,4.060605525970459
16,3.867508172988892
17,3.9802088737487793
18,4.1439733505249015
19,4.1764421463012695
20,4.199354648590088
21,4.265182971954347
22,4.380522727966309
23,4.542896747589111
0,4.66422176361084
1,4.717508316040039
2,4.792500972747803
3,4.91520881652832
4,5.0334506034851065
5,5.127886295318604
6,5.11595630645752
7,5.17513370513916
8,5.369959354400635
9,5.444958686828613
10,5.3308610916137695
11,5.151730537414551
12,4.956948280334473
13,4.773627281188965
14,4.781026363372803
15,4.7267799377441415
16,4.599986553192139
17,4.71773624420166
18,4.839671611785889
19,4.9036712646484375
20,4.853400707244873
21,4.795999526977539
22,4.796498775482178
23,4.8605313301086435
0,4.931376934051514
1,4.9179558753967285
2,4.911887168884277
3,4.919912815093994
4,4.902566909790039
5,4.855085849761963
6,4.755820274353027
7,4.780891418457031
8,5.014166831970215
9,5.1210761070251465
10,5.1158766746521
11,5.107535362243652
12,5.172896862030028
13,5.319921016693115
14,5.364655494689941
15,5.297224044799805
16,4.998506546020508
17,4.773303985595703
18,4.700032711029053
19,4.67440938949585
20,4.750555038452148
21,4.9007601737976065
22,5.102715969085693
23,5.274788856506348
0,5.377938747406006
1,5.48497200012207
2,5.493968963623047
3,5.377387046813965
4,5.129549980163574
5,4.779514789581299
6,4.407820701599121
7,4.319464206695557
8,4.7281646728515625
9,5.014373302459717
10,5.141252040863037
11,5.257787704467773
12,5.328618049621582
13,5.4411282539367685
14,5.590015411376953
15,5.637865543365479
16,5.3232598304748535
17,4.738893508911133
18,4.542669296264648
19,4.403427600860597
20,4.3120203018188485
21,4.1881608963012695
22,4.0563340187072745
23,3.975243806838989
0,3.8480827808380127
1,3.725122213363648
2,3.7483785152435294
3,3.7839858531951904
4,3.815394163131714
5,3.847007751464844
6,3.763448476791382
7,3.911999940872192
8,4.118570327758788
9,4.197869777679443
10,4.245008468627931
11,4.33398962020874
12,4.470891952514648
13,4.600106239318848
14,4.5947699546813965
15,4.470643520355225
16,4.236680507659912
17,3.695272207260132
18,3.502512693405152
19,3.3546237945556636
20,3.3966023921966557
21,3.534964799880981
22,3.648558378219605
23,3.702593088150024
0,3.712224006652832
1,3.6828441619873047
2,3.6042346954345694
3,3.5493483543396
4,3.460829734802246
5,3.4024274349212646
6,3.3593752384185787
7,3.625620841979981
8,3.8762633800506587
9,3.937111616134644
10,3.928289413452149
11,3.818596601486206
12,3.680488586425781
13,3.5370104312896733
14,3.5008978843688965
15,3.465630054473877
16,3.449155330657959
17,3.3577983379364014
18,3.7603545188903813
19,4.1488075256347665
20,4.267303466796875
21,4.211085319519043
22,3.9919273853302
23,3.705152750015259
0,3.4525697231292725
1,3.2765684127807617
2,3.2561824321746826
3,3.2715489864349365
4,3.2524716854095463
5,3.2411479949951167
6,3.167168378829956
7,3.189470052719116
8,3.26814341545105
9,3.2947206497192383
10,3.2402679920196533
11,3.2120456695556636
12,3.2288894653320312
13,3.273606538772583
14,3.3022794723510738
15,3.268308162689209
16,3.0940115451812744
17,2.9426996707916264
18,3.0852274894714355
19,3.18546724319458
20,3.2272911071777344
21,3.2100892066955566
22,3.1921043395996094
23,3.1703124046325684
0,3.1196885108947754
1,3.047186851501465
2,2.9537599086761475
3,2.8400750160217285
4,2.7160022258758545
5,2.6381173133850098
6,2.708138942718506
7,2.89945650100708
8,2.9126501083374023
9,2.8451273441314697
10,2.801874876022339
11,2.7696819305419917
12,2.723796129226685
13,2.708951234817505
14,2.7918455600738525
15,2.865880489349365
16,2.823065996170044
17,2.6814498901367188
18,2.877582550048828
19,3.2017805576324463
20,3.620774745941162
21,3.998913288116455
22,4.0739617347717285
23,3.8640425205230713
0,3.6191294193267822
1,3.4757485389709477
2,3.4479792118072514
3,3.439732789993286
4,3.331580400466919
5,3.1743624210357666
6,2.9530632495880127
7,2.925414562225342
8,2.943011283874512
9,2.92423677444458
10,2.9180328845977783
11,2.935499429702759
12,2.9583890438079834
13,2.9898841381073
14,3.119478702545166
15,3.065923929214477
16,2.8223676681518555
17,2.7349681854248047
18,2.992103576660156
19,3.2332262992858887
20,3.3511760234832764
21,3.389308452606201
22,3.4381678104400635
23,3.478926181793213
0,3.499742031097412
1,3.4873194694519043
2,3.4832477569580083
3,3.489220142364502
4,3.4519736766815186
5,3.37507438659668
6,3.190419435501098
7,3.1729159355163574
8,3.3940815925598145
9,3.4194343090057373
10,3.3676972389221187
11,3.3186984062194824
12,3.2702419757843018
13,3.226860761642456
14,3.1908717155456543
15,3.198516130447388
16,2.987644910812378
17,2.8269636631011963
18,2.8997499942779537
19,3.010983943939209
20,3.0313541889190674
21,2.9863469600677486
22,2.984681367874145
23,3.022986888885498
0,3.0296385288238525
1,2.9961860179901123
2,2.9925990104675293
3,2.978917360305786
4,2.965828895568848
5,3.023112535476685
6,3.06518030166626
7,3.159533977508545
8,3.44359827041626
9,3.601190090179444
10,3.6999127864837646
11,3.781803607940674
12,3.890169620513916
13,3.9920573234558105
14,3.8809931278228764
15,3.3483061790466313
16,2.7648396492004395
17,2.683253049850464
18,2.886380672454834
19,3.0999515056610107
20,3.2338991165161133
21,3.338487148284912
22,3.4535830020904537
23,3.5394709110260014
0,3.5656116008758545
1,3.5559585094451904
2,3.532573699951172
3,3.47473669052124
4,3.3926122188568115
5,3.328953266143799
6,3.272627353668213
7,3.2937397956848145
8,3.5589840412139893
9,3.8258402347564697
10,4.01297664642334
11,4.192216873168944
12,4.322135925292969
13,4.3635878562927255
14,4.32843542098999
15,4.1145219802856445
16,3.8375208377838135
17,3.7753031253814697
18,3.7444348335266113
19,3.6802127361297607
20,3.708428621292114
21,3.807831764221192
22,3.8952677249908447
23,3.980235099792481
0,4.065508365631104
1,4.149974822998047
2,4.1810173988342285
3,4.153470039367677
4,4.062390804290772
5,3.913853645324707
6,3.7127089500427246
7,3.583305835723877
8,3.68565821647644
9,3.6961181163787837
10,3.7360744476318364
11,3.79552698135376
12,3.865581512451172
13,3.8704319000244136
14,3.836024522781372
15,3.776534557342529
16,3.573631048202514
17,3.331611633300781
18,3.39827823638916
19,3.4566419124603267
20,3.5226645469665527
21,3.5414447784423833
22,3.5847160816192627
23,3.696150779724121
0,3.795327425003052
1,3.8261501789093018
2,3.811653852462769
3,3.775315046310425
4,3.736102104187012
5,3.6799991130828857
6,3.5909652709960938
7,3.5668249130249023
8,3.735740184783936
9,3.749455451965332
10,3.7511043548583984
11,3.7831516265869136
12,3.7891480922698975
13,3.79279351234436
14,3.759381294250488
15,3.681295156478882
16,3.4078445434570312
17,3.187892198562622
18,3.117837190628052
19,3.016396760940552
20,2.9863169193267822
21,3.0551717281341557
22,3.1545605659484863
23,3.2356622219085693
0,3.295839548110962
1,3.343391895294189
2,3.3021318912506104
3,3.1584737300872803
4,2.9832446575164795
5,2.8002231121063232
6,2.6052916049957275
7,2.571774959564209
8,2.4956228733062744
9,2.3769190311431885
10,2.3354113101959233
11,2.3588426113128658
